user_id,variant,sessions_14d,retained_30d,revenue_30d,platform
u000852,control,11,1,45.47,android
u000853,control,4,1,18.19,android
u000854,control,4,1,11.99,web
u000855,control,8,0,52.01,android
u000856,control,8,1,69.22,ios
u000857,control,10,0,27.58,ios
u000858,control,11,1,19.87,web
u000859,control,6,1,25.33,ios
u000860,control,7,0,28.34,web
u000861,control,6,1,27.66,web
u000862,control,11,1,113.13,android
u000863,control,5,0,7.09,android
u000864,control,7,0,43.47,ios
u000865,control,9,0,32.93,android
u000866,control,10,1,25.88,web
u000867,control,5,1,20.8,ios
u000868,control,8,1,85.47,web
u000869,control,10,0,44.41,web
u000870,control,11,1,29.9,web
u000871,control,10,0,34.21,ios
u000872,control,11,1,63.34,web
u000873,control,8,0,35.25,ios
u000874,control,11,0,136.46,web
u000875,control,13,0,36.61,android
u000876,control,10,1,37.45,web
u000877,control,10,1,100.15,web
u000878,control,7,1,24.98,ios
u000879,control,8,0,45.43,web
u000880,control,5,1,27.02,ios
u000881,control,10,0,80.43,android
u000882,control,6,1,35.03,web
u000883,control,8,1,52.18,web
u000884,control,6,1,22.65,android
u000885,control,6,0,20.62,ios
u000886,control,10,1,38.14,android
u000887,control,6,1,36.32,android
u000888,control,7,1,40.24,web
u000889,control,9,0,22.31,android
u000890,control,11,1,30.79,android
u000891,control,6,0,26.84,web
u000892,control,10,0,16.71,web
u000893,control,5,0,9.44,android
u000894,control,11,1,70.34,android
u000895,control,6,0,43.08,android
u000896,control,10,1,14.8,android
u000897,control,10,0,34.62,android
u000898,control,12,0,30.01,ios
u000899,control,5,1,11.87,web
u000900,control,8,1,37.63,ios
u000901,control,9,1,97.73,ios
u000902,control,6,1,38.5,ios
u000903,control,10,1,121.19,ios
u000904,control,3,1,5.63,web
u000905,control,6,0,19.79,android
u000906,control,8,0,52.58,web
u000907,control,12,1,80.54,web
u000908,control,3,1,16.4,ios
u000909,control,10,0,134.62,web
u000910,control,8,0,27.55,web
u000911,control,6,0,39.2,ios
u000912,control,12,1,84.35,android
u000913,control,6,0,16.01,android
u000914,control,7,1,28.46,android
u000915,control,11,0,39.28,web
u000916,control,11,1,100.86,android
u000917,control,5,1,35.19,web
u000918,control,10,0,67.44,ios
u000919,control,7,1,33.67,android
u000920,control,7,0,46.69,android
u000921,control,7,1,46.65,android
u000922,control,4,1,13.97,web
u000923,control,12,1,59.72,web
u000924,control,10,0,58.33,ios
u000925,control,7,1,11.55,web
u000926,control,7,1,39.0,ios
u000927,control,11,0,61.72,ios
u000928,control,9,1,88.88,ios
u000929,control,3,1,15.8,ios
u000930,control,8,1,26.49,android
u000931,control,12,1,59.89,android
u000932,control,4,1,14.97,android
u000933,control,11,0,35.91,ios
u000934,control,5,0,34.26,web
u000935,control,8,1,19.16,ios
u000936,control,9,1,15.26,android
u000937,control,6,1,28.63,web
u000938,control,11,1,51.98,web
u000939,control,10,1,63.42,web
u000940,control,12,0,57.38,web
u000941,control,8,1,17.26,android
u000942,control,6,1,26.49,web
u000943,control,10,1,25.35,web
u000944,control,11,1,40.63,android
u000945,control,10,1,95.65,web
u000946,control,4,1,16.86,web
u000947,control,8,0,18.07,android
u000948,control,5,1,21.21,ios
u000949,control,8,1,95.92,ios
u000950,control,6,1,24.21,web
u000951,control,4,1,12.6,ios
u000952,control,9,1,31.13,android
u000953,control,12,1,31.96,ios
u000954,control,1,0,9.85,web
u000955,control,5,1,26.13,ios
u000956,control,13,1,37.88,android
u000957,control,4,0,12.52,web
u000958,control,14,0,81.93,ios
u000959,control,14,1,90.82,ios
u000960,control,8,0,47.2,ios
u000961,control,11,0,33.25,web
u000962,control,12,1,64.71,android
u000963,control,10,1,34.06,ios
u000964,control,7,1,14.7,web
u000965,control,7,1,33.8,android
u000966,control,13,1,24.83,web
u000967,control,8,0,96.93,ios
u000968,control,6,1,35.6,android
u000969,control,5,0,17.78,web
u000970,control,4,0,27.07,ios
u000971,control,7,1,24.7,android
u000972,control,3,0,20.47,web
u000973,control,7,1,46.85,android
u000974,control,6,0,43.4,android
u000975,control,5,1,32.86,android
u000976,control,11,1,44.66,android
u000977,control,11,1,22.18,ios
u000978,control,10,1,80.08,ios
u000979,control,12,1,34.76,web
u000980,control,10,1,30.64,android
u000981,control,9,1,12.58,android
u000982,control,5,0,49.54,web
u000983,control,5,1,18.02,web
u000984,control,6,1,38.67,ios
u000985,control,13,0,52.51,ios
u000986,control,6,1,57.46,ios
u000987,control,4,0,14.25,ios
u000988,control,8,1,50.13,web
u000989,control,10,1,40.8,android
u000990,control,10,0,54.49,web
u000991,control,4,1,38.71,android
u000992,control,11,1,38.19,ios
u000993,control,6,1,23.91,android
u000994,control,7,0,28.58,ios
u000995,control,11,1,85.61,ios
u000996,control,9,1,42.9,android
u000997,control,6,0,17.03,web
u000998,control,5,1,21.96,ios
u000999,control,7,1,32.51,android
u001000,control,4,0,13.42,android
u001001,control,9,0,66.72,web
u001002,control,10,1,39.67,web
u001003,control,5,0,13.84,web
u001004,control,7,1,11.29,android
u001005,control,8,1,73.43,web
u001006,control,6,1,36.35,android
u001007,control,8,1,27.33,android
u001008,control,6,0,20.43,ios
u001009,control,5,1,31.41,ios
u001010,control,4,1,40.91,ios
u001011,control,12,0,42.52,web
u001012,control,5,1,31.98,android
u001013,control,6,0,96.12,android
u001014,control,4,0,18.0,android
u001015,control,12,1,42.33,ios
u001016,control,6,1,30.03,ios
u001017,control,10,1,24.47,web
u001018,control,10,0,84.24,ios
u001019,control,7,1,33.46,android
u001020,control,11,0,14.99,android
u001021,control,13,1,31.21,android
u001022,control,6,0,17.93,web
u001023,control,3,0,9.49,web
u001024,control,12,0,29.42,android
u001025,control,4,1,12.41,web
u001026,control,6,0,16.54,ios
u001027,control,6,1,28.67,ios
u001028,control,5,1,22.9,web
u001029,control,7,0,35.46,android
u001030,control,4,1,12.21,android
u001031,control,9,1,103.9,ios
u001032,control,10,1,35.6,ios
u001033,control,10,1,68.54,ios
u001034,control,6,0,11.46,android
u001035,control,9,1,129.64,web
u001036,control,4,1,10.68,android
u001037,control,6,1,16.3,android
u001038,control,8,0,26.31,web
u001039,control,10,0,47.05,web
u001040,control,4,1,13.91,ios
u001041,control,9,0,70.85,web
u001042,control,10,0,37.79,ios
u001043,control,8,1,70.49,android
u001044,control,6,1,16.29,ios
u001045,control,7,0,29.46,android
u001046,control,9,0,44.76,web
u001047,control,12,1,46.18,ios
u001048,control,8,1,27.48,ios
u001049,control,14,1,155.39,ios
u001050,control,6,0,34.57,android
u001051,control,3,1,10.12,android
u001052,control,4,1,21.48,android
u001053,control,5,1,20.56,web
u001054,control,15,0,42.38,android
u001055,control,9,1,32.98,web
u001056,control,9,1,43.87,android
u001057,control,6,1,28.34,android
u001058,control,9,1,36.96,android
u001059,control,6,0,15.92,web
u001060,control,11,1,35.82,ios
u001061,control,12,0,29.27,android
u001062,control,7,0,29.81,web
u001063,control,11,1,55.47,android
u001064,control,10,0,51.31,ios
u001065,control,10,1,60.44,ios
u001066,control,8,1,34.38,ios
u001067,control,14,0,161.89,android
u001068,control,4,1,24.11,android
u001069,control,4,1,23.97,web
u001070,control,10,1,20.25,android
u001071,control,12,0,40.54,web
u001072,control,7,1,36.65,web
u001073,control,8,0,56.35,android
u001074,control,7,0,34.81,web
u001075,control,9,0,68.62,android
u001076,control,6,1,23.65,ios
u001077,control,2,1,7.42,android
u001078,control,12,1,113.47,android
u001079,control,11,0,10.35,web
u001080,control,10,0,41.47,ios
u001081,control,8,1,47.68,ios
u001082,control,10,1,38.52,web
u001083,control,10,0,43.15,ios
u001084,control,6,0,31.52,ios
u001085,control,4,0,18.75,android
u001086,control,13,1,86.24,web
u001087,control,6,0,26.62,web
u001088,control,4,0,8.11,web
u001089,control,11,0,62.11,ios
u001090,control,8,1,28.19,web
u001091,control,7,0,17.71,android
u001092,control,5,1,28.82,android
u001093,control,11,1,45.52,web
u001094,control,8,0,45.14,ios
u001095,control,9,0,54.39,web
u001096,control,11,0,57.41,web
u001097,control,10,0,71.76,ios
u001098,control,5,1,47.38,web
u001099,control,7,1,77.27,ios
u001100,control,4,0,16.55,web
u001101,control,11,1,55.28,ios
u001102,control,6,1,12.94,android
u001103,control,4,0,35.32,ios
u001104,control,7,1,37.68,android
u001105,control,17,0,72.64,web
u001106,control,12,0,67.5,ios
u001107,control,10,1,91.14,ios
u001108,control,9,1,32.59,ios
u001109,control,11,1,77.75,ios
u001110,control,8,1,12.4,web
u001111,control,5,1,30.39,web
u001112,control,6,1,27.46,web
u001113,control,8,1,26.81,ios
u001114,control,5,0,33.43,web
u001115,control,7,0,37.03,ios
u001116,control,7,1,34.31,ios
u001117,control,4,1,22.83,ios
u001118,control,6,0,34.97,web
u001119,control,13,0,122.16,ios
u001120,control,8,1,19.59,android
u001121,control,7,0,42.37,web
u001122,control,4,0,16.82,web
u001123,control,5,0,20.03,ios
u001124,control,8,0,32.73,web
u001125,control,9,0,52.75,web
u001126,control,6,1,22.67,web
u001127,control,7,1,44.72,android
u001128,control,10,0,62.31,ios
u001129,control,9,0,19.35,web
u001130,control,8,0,39.5,android
u001131,control,10,0,53.58,web
u001132,control,9,0,12.47,ios
u001133,control,12,1,210.06,web
u001134,control,4,0,12.65,web
u001135,control,14,1,71.86,android
u001136,control,6,0,19.74,android
u001137,control,14,0,88.91,android
u001138,control,8,1,24.71,ios
u001139,control,8,0,102.69,ios
u001140,control,7,1,13.51,web
u001141,control,7,1,37.37,ios
u001142,control,4,0,12.96,web
u001143,control,6,1,17.77,ios
u001144,control,9,0,25.09,ios
u001145,control,7,1,54.1,android
u001146,control,13,0,81.92,ios
u001147,control,13,1,60.26,android
u001148,control,8,1,45.79,android
u001149,control,9,0,34.65,web
u001150,control,6,1,40.7,web
u001151,control,8,0,13.82,android
u001152,control,7,1,60.33,android
u001153,control,7,0,28.46,web
u001154,control,12,0,85.3,web
u001155,control,5,0,30.39,web
u001156,control,10,0,29.43,ios
u001157,control,7,1,22.02,web
u001158,control,7,0,13.8,ios
u001159,control,6,1,14.9,android
u001160,control,11,1,49.18,android
u001161,control,10,0,29.52,web
u001162,control,10,1,50.38,ios
u001163,control,3,1,16.91,ios
u001164,control,12,1,70.87,android
u001165,control,6,1,40.95,ios
u001166,control,8,1,70.48,android
u001167,control,11,1,52.67,web
u001168,control,8,1,20.53,android
u001169,control,5,1,34.81,android
u001170,control,12,1,61.42,android
u001171,control,2,1,7.82,ios
u001172,control,13,0,90.1,web
u001173,control,7,1,18.71,android
u001174,control,12,1,45.58,web
u001175,control,14,1,60.77,android
u001176,control,3,0,8.81,android
u001177,control,7,1,67.07,web
u001178,control,10,0,71.08,web
u001179,control,15,1,52.53,ios
u001180,control,10,0,32.8,android
u001181,control,12,0,20.29,web
u001182,control,4,1,60.9,web
u001183,control,13,0,88.89,android
u001184,control,9,1,36.54,web
u001185,control,7,0,53.08,android
u001186,control,9,1,28.14,android
u001187,control,4,0,30.45,ios
u001188,control,8,1,27.97,web
u001189,control,6,1,23.35,web
u001190,control,1,1,4.81,android
u001191,control,12,1,41.91,android
u001192,control,10,1,35.77,android
u001193,control,11,1,79.01,android
u001194,control,14,1,42.12,ios
u001195,control,2,0,15.57,ios
u001196,control,14,0,36.64,ios
u001197,control,8,1,37.45,web
u001198,control,10,1,29.55,ios
u001199,control,8,1,31.11,android
u001200,control,5,1,18.11,android
u001201,control,5,1,38.08,web
u001202,control,8,1,33.72,ios
u001203,control,6,1,16.77,ios
u001204,control,9,1,21.48,web
u001205,control,7,1,27.98,web
u001206,control,11,1,48.6,ios
u001207,control,11,1,29.66,web
u001208,control,12,1,35.3,ios
u001209,control,11,0,103.95,web
u001210,control,6,1,22.53,web
u001211,control,9,1,77.4,android
u001212,control,9,0,57.83,android
u001213,control,11,1,71.62,android
u001214,control,6,0,34.02,android
u001215,control,4,1,13.49,ios
u001216,control,7,1,26.11,web
u001217,control,12,1,65.22,android
u001218,control,7,1,33.75,ios
u001219,control,9,1,23.9,android
u001220,control,3,0,55.3,web
u001221,control,7,1,23.95,ios
u001222,control,4,1,12.38,web
u001223,control,12,1,11.64,android
u001224,control,9,1,30.09,android
u001225,control,8,1,34.95,ios
u001226,control,9,0,27.53,web
u001227,control,8,0,26.16,web
u001228,control,12,0,36.37,web
u001229,control,9,1,65.64,web
u001230,control,11,0,21.41,ios
u001231,control,3,1,21.46,web
u001232,control,11,0,107.76,ios
u001233,control,4,0,16.02,web
u001234,control,10,1,63.0,web
u001235,control,6,0,27.9,web
u001236,control,7,1,23.89,web
u001237,control,8,0,21.28,android
u001238,control,5,1,28.76,android
u001239,control,7,0,26.62,web
u001240,control,15,1,53.91,ios
u001241,control,13,0,97.14,web
u001242,control,9,0,40.93,web
u001243,control,10,0,46.35,android
u001244,control,8,0,73.44,android
u001245,control,7,1,34.89,android
u001246,control,14,1,101.02,web
u001247,control,10,1,55.62,web
u001248,control,7,0,15.21,ios
u001249,control,8,1,37.78,android
u001250,control,13,1,34.09,ios
u001251,control,8,1,38.73,android
u001252,control,5,1,38.38,android
u001253,control,5,1,36.78,ios
u001254,control,6,0,13.55,ios
u001255,control,11,1,18.25,ios
u001256,control,11,0,79.29,android
u001257,control,8,0,48.48,ios
u001258,control,6,1,43.71,ios
u001259,control,10,0,42.93,android
u001260,control,6,1,15.01,android
u001261,control,9,1,40.67,ios
u001262,control,6,1,26.51,android
u001263,control,9,1,32.42,android
u001264,control,12,1,89.02,android
u001265,control,5,1,87.86,ios
u001266,control,8,0,47.83,ios
u001267,control,8,0,26.27,ios
u001268,control,2,1,10.53,web
u001269,control,7,1,20.1,ios
u001270,control,3,1,23.55,web
u001271,control,11,0,113.07,web
u001272,control,5,0,18.45,web
u001273,control,10,1,34.06,ios
u001274,control,7,1,33.21,android
u001275,control,6,1,31.51,android
u001276,control,9,1,47.01,web
u001277,control,12,1,70.13,web
u001278,control,8,0,42.43,ios
u001279,control,11,1,66.66,web
u001280,control,9,1,51.53,web
u001281,control,12,0,22.54,android
u001282,control,11,1,48.9,ios
u001283,control,15,1,50.36,ios
u001284,control,6,0,47.39,android
u001285,control,4,1,19.75,ios
u001286,control,7,0,25.36,web
u001287,control,6,1,26.51,web
u001288,control,10,1,30.77,android
u001289,control,10,0,33.16,web
u001290,control,8,0,25.55,android
u001291,control,5,1,29.88,android
u001292,control,9,1,50.03,web
u001293,control,5,0,9.81,android
u001294,control,5,0,20.1,android
u001295,control,5,1,14.75,android
u001296,control,10,0,80.25,android
u001297,control,7,1,22.22,web
u001298,control,8,1,110.76,web
u001299,control,2,1,18.94,ios
u001300,control,7,1,34.64,ios
u001301,control,8,1,26.5,android
u001302,control,4,0,22.32,android
u001303,control,12,1,53.55,web
u001304,control,7,1,19.1,web
u001305,control,12,0,64.47,ios
u001306,control,5,1,34.4,ios
u001307,control,7,0,34.42,web
u001308,control,4,0,29.65,android
u001309,control,10,1,19.02,web
u001310,control,3,0,26.12,android
u001311,control,5,0,18.07,ios
u001312,control,10,0,42.18,web
u001313,control,4,0,9.8,ios
u001314,control,10,1,39.05,ios
u001315,control,1,1,5.12,web
u001316,control,5,1,81.83,ios
u001317,control,7,1,28.55,web
u001318,control,11,1,71.21,ios
u001319,control,5,1,36.71,android
u001320,control,12,0,94.66,android
u001321,control,6,1,20.55,ios
u001322,control,11,0,23.51,web
u001323,control,6,1,20.57,ios
u001324,control,9,1,75.25,android
u001325,control,9,1,48.42,android
u001326,control,11,0,30.11,ios
u001327,control,5,0,26.73,android
u001328,control,6,0,23.88,ios
u001329,control,7,0,20.4,web
u001330,control,11,0,54.96,android
u001331,control,12,0,69.74,android
u001332,control,11,1,45.61,ios
u001333,control,4,1,15.55,ios
u001334,control,10,1,20.64,android
u001335,control,3,1,8.65,ios
u001336,control,12,0,87.31,web
u001337,control,7,1,37.92,web
u001338,control,9,0,27.25,web
u001339,control,8,0,31.09,ios
u001340,control,2,1,8.54,android
u001341,control,5,0,14.23,android
u001342,control,6,1,20.84,ios
u001343,control,4,1,10.73,android
u001344,control,8,1,40.59,ios
u001345,control,14,1,43.01,web
u001346,control,10,1,34.07,android
u001347,control,9,1,59.3,ios
u001348,control,6,1,15.83,ios
u001349,control,9,0,64.17,ios
u001350,control,4,1,19.96,ios
u001351,control,16,0,41.73,web
u001352,control,5,1,15.57,android
u001353,control,7,1,44.09,ios
u001354,control,6,1,23.92,web
u001355,control,14,1,55.42,android
u001356,control,12,1,36.75,android
u001357,control,10,0,29.02,android
u001358,control,3,0,14.29,web
u001359,control,13,1,170.57,ios
u001360,control,9,1,37.21,web
u001361,control,9,1,17.34,web
u001362,control,11,0,19.16,web
u001363,control,8,1,42.02,android
u001364,control,9,0,52.89,web
u001365,control,7,1,10.41,web
u001366,control,5,0,7.57,web
u001367,control,5,0,17.1,ios
u001368,control,8,0,45.32,web
u001369,control,6,0,37.87,android
u001370,control,12,1,56.77,android
u001371,control,10,0,75.6,web
u001372,control,8,1,35.66,ios
u001373,control,7,0,62.52,android
u001374,control,4,0,12.74,ios
u001375,control,6,1,18.16,web
u001376,control,8,1,83.24,ios
u001377,control,8,0,12.64,web
u001378,control,8,1,28.02,ios
u001379,control,10,0,60.66,android
u001380,control,8,1,28.32,web
u001381,control,3,0,35.2,ios
u001382,control,9,0,40.33,android
u001383,control,8,1,50.89,ios
u001384,control,12,1,142.07,android
u001385,control,6,1,30.93,web
u001386,control,8,0,22.5,web
u001387,control,7,1,23.04,ios
u001388,control,5,1,23.43,ios
u001389,control,4,1,24.21,ios
u001390,control,4,1,12.13,ios
u001391,control,5,1,22.06,ios
u001392,control,13,0,40.75,android
u001393,control,7,0,16.01,ios
u001394,control,4,1,20.23,web
u001395,control,5,0,18.16,android
u001396,control,9,0,73.77,ios
u001397,control,10,1,76.81,web
u001398,control,10,0,74.02,android
u001399,control,3,1,19.56,web
u001400,control,4,0,27.68,ios
u001401,control,6,0,13.3,web
u001402,control,14,1,75.27,web
u001403,control,10,0,49.86,android
u001404,control,7,0,48.14,android
u001405,control,6,1,19.37,web
u001406,control,7,0,21.82,web
u001407,control,3,0,17.71,ios
u001408,control,13,0,43.86,android
u001409,control,8,0,48.31,web
u001410,control,10,1,30.84,web
u001411,control,5,0,39.67,ios
u001412,control,3,1,20.72,android
u001413,control,10,1,48.68,android
u001414,control,9,1,62.61,ios
u001415,control,3,0,13.48,android
u001416,control,5,1,14.76,ios
u001417,control,10,1,55.92,ios
u001418,control,10,0,33.67,android
u001419,control,6,1,24.6,android
u001420,control,14,0,85.2,android
u001421,control,4,0,12.11,ios
u001422,control,5,1,22.39,android
u001423,control,10,1,67.17,web
u001424,control,6,1,8.09,android
u001425,control,6,0,12.78,ios
