user_id,variant,converted,revenue,platform,signup_days
u000850,control,0,0.0,web,113
u000851,control,0,0.0,ios,21
u000852,control,0,0.0,web,24
u000853,control,1,75.81,ios,85
u000854,control,1,54.06,ios,53
u000855,control,0,0.0,android,24
u000856,control,1,4.16,ios,87
u000857,control,1,62.69,ios,306
u000858,control,1,16.33,ios,70
u000859,control,1,74.02,ios,139
u000860,control,0,0.0,ios,597
u000861,control,0,0.0,ios,20
u000862,control,0,0.0,web,74
u000863,control,1,18.84,web,57
u000864,control,0,0.0,android,52
u000865,control,0,0.0,web,308
u000866,control,1,16.37,android,60
u000867,control,0,0.0,android,455
u000868,control,1,34.0,ios,104
u000869,control,0,0.0,android,195
u000870,control,0,0.0,ios,202
u000871,control,0,0.0,web,130
u000872,control,0,0.0,android,123
u000873,control,0,0.0,android,171
u000874,control,0,0.0,android,75
u000875,control,1,44.59,android,328
u000876,control,0,0.0,web,66
u000877,control,0,0.0,ios,204
u000878,control,0,0.0,ios,38
u000879,control,0,0.0,android,46
u000880,control,0,0.0,web,186
u000881,control,0,0.0,ios,39
u000882,control,1,40.03,web,121
u000883,control,0,0.0,ios,203
u000884,control,1,25.02,android,229
u000885,control,0,0.0,android,91
u000886,control,0,0.0,web,29
u000887,control,0,0.0,android,325
u000888,control,1,8.88,ios,77
u000889,control,0,0.0,ios,7
u000890,control,0,0.0,android,44
u000891,control,0,0.0,android,191
u000892,control,1,27.49,ios,349
u000893,control,1,52.92,ios,175
u000894,control,1,13.46,web,206
u000895,control,0,0.0,ios,198
u000896,control,0,0.0,android,21
u000897,control,0,0.0,android,29
u000898,control,1,19.32,web,33
u000899,control,1,16.25,ios,156
u000900,control,1,53.19,ios,65
u000901,control,0,0.0,web,748
u000902,control,1,21.9,ios,47
u000903,control,0,0.0,web,353
u000904,control,0,0.0,ios,16
u000905,control,0,0.0,android,274
u000906,control,0,0.0,ios,256
u000907,control,0,0.0,ios,40
u000908,control,1,26.07,ios,369
u000909,control,1,36.5,ios,578
u000910,control,0,0.0,android,204
u000911,control,1,43.86,ios,150
u000912,control,1,154.44,web,198
u000913,control,0,0.0,ios,99
u000914,control,1,65.73,ios,257
u000915,control,1,180.54,web,224
u000916,control,0,0.0,web,215
u000917,control,0,0.0,ios,81
u000918,control,1,23.19,web,7
u000919,control,1,5.3,android,141
u000920,control,0,0.0,web,328
u000921,control,1,32.49,ios,80
u000922,control,1,78.92,web,353
u000923,control,1,68.48,ios,718
u000924,control,1,79.09,android,230
u000925,control,0,0.0,ios,40
u000926,control,1,80.18,ios,76
u000927,control,0,0.0,web,328
u000928,control,1,48.87,android,25
u000929,control,0,0.0,android,26
u000930,control,1,7.48,ios,543
u000931,control,0,0.0,web,169
u000932,control,1,39.15,ios,126
u000933,control,1,9.18,web,20
u000934,control,1,61.4,android,44
u000935,control,1,20.92,android,106
u000936,control,0,0.0,android,61
u000937,control,0,0.0,android,79
u000938,control,0,0.0,ios,3
u000939,control,0,0.0,ios,49
u000940,control,1,19.22,ios,156
u000941,control,0,0.0,web,247
u000942,control,1,10.61,web,1
u000943,control,0,0.0,ios,231
u000944,control,0,0.0,android,51
u000945,control,1,28.25,android,154
u000946,control,0,0.0,web,167
u000947,control,0,0.0,web,22
u000948,control,0,0.0,web,513
u000949,control,0,0.0,android,57
u000950,control,0,0.0,web,333
u000951,control,1,67.67,android,186
u000952,control,0,0.0,ios,35
u000953,control,0,0.0,android,286
u000954,control,1,15.7,ios,3
u000955,control,0,0.0,android,68
u000956,control,0,0.0,web,287
u000957,control,0,0.0,web,55
u000958,control,1,65.29,web,200
u000959,control,0,0.0,ios,118
u000960,control,1,23.81,android,48
u000961,control,1,29.65,android,424
u000962,control,1,113.14,ios,80
u000963,control,1,26.44,ios,33
u000964,control,0,0.0,web,279
u000965,control,1,55.14,ios,14
u000966,control,0,0.0,android,47
u000967,control,0,0.0,android,812
u000968,control,0,0.0,ios,575
u000969,control,1,95.72,web,26
u000970,control,1,144.78,ios,18
u000971,control,1,17.72,ios,16
u000972,control,1,51.18,android,596
u000973,control,0,0.0,web,188
u000974,control,0,0.0,ios,2
u000975,control,1,86.28,android,162
u000976,control,0,0.0,ios,184
u000977,control,0,0.0,android,369
u000978,control,1,27.12,android,385
u000979,control,0,0.0,android,22
u000980,control,1,36.0,web,421
u000981,control,1,100.71,ios,71
u000982,control,1,39.85,android,261
u000983,control,0,0.0,web,25
u000984,control,0,0.0,ios,8
u000985,control,0,0.0,ios,32
u000986,control,0,0.0,web,173
u000987,control,0,0.0,ios,15
u000988,control,0,0.0,ios,5
u000989,control,1,34.42,ios,48
u000990,control,0,0.0,android,127
u000991,control,0,0.0,web,452
u000992,control,0,0.0,ios,394
u000993,control,0,0.0,ios,201
u000994,control,0,0.0,android,149
u000995,control,0,0.0,ios,46
u000996,control,0,0.0,ios,308
u000997,control,0,0.0,android,42
u000998,control,0,0.0,web,405
u000999,control,1,220.92,ios,214
u001000,control,1,29.78,ios,57
u001001,control,0,0.0,ios,239
u001002,control,0,0.0,web,2
u001003,control,0,0.0,web,24
u001004,control,0,0.0,web,461
u001005,control,1,31.7,web,303
u001006,control,0,0.0,web,232
u001007,control,1,65.64,ios,134
u001008,control,0,0.0,android,22
u001009,control,1,43.67,android,115
u001010,control,0,0.0,web,153
u001011,control,0,0.0,android,456
u001012,control,1,17.82,ios,655
u001013,control,0,0.0,web,140
u001014,control,0,0.0,web,124
u001015,control,1,237.01,ios,96
u001016,control,1,52.46,ios,167
u001017,control,0,0.0,ios,141
u001018,control,0,0.0,android,0
u001019,control,0,0.0,ios,332
u001020,control,0,0.0,ios,199
u001021,control,0,0.0,android,46
u001022,control,0,0.0,android,641
u001023,control,0,0.0,ios,192
u001024,control,0,0.0,android,482
u001025,control,0,0.0,web,94
u001026,control,1,16.08,web,156
u001027,control,0,0.0,web,74
u001028,control,0,0.0,web,43
u001029,control,1,52.01,android,609
u001030,control,0,0.0,ios,25
u001031,control,0,0.0,web,289
u001032,control,0,0.0,web,191
u001033,control,1,44.59,android,8
u001034,control,1,35.64,ios,272
u001035,control,1,19.52,ios,38
u001036,control,0,0.0,ios,191
u001037,control,0,0.0,ios,16
u001038,control,1,12.36,ios,60
u001039,control,0,0.0,android,273
u001040,control,1,157.24,ios,223
u001041,control,0,0.0,ios,87
u001042,control,1,180.45,android,375
u001043,control,0,0.0,android,164
u001044,control,0,0.0,ios,48
u001045,control,1,17.49,android,88
u001046,control,0,0.0,web,99
u001047,control,0,0.0,ios,219
u001048,control,1,19.07,android,34
u001049,control,0,0.0,web,81
u001050,control,0,0.0,ios,470
u001051,control,0,0.0,android,141
u001052,control,1,12.16,android,598
u001053,control,1,27.55,android,19
u001054,control,1,45.93,web,615
u001055,control,1,34.66,ios,62
u001056,control,1,13.88,ios,108
u001057,control,0,0.0,android,92
u001058,control,1,93.09,web,34
u001059,control,0,0.0,ios,329
u001060,control,1,57.21,android,113
u001061,control,0,0.0,android,195
u001062,control,1,26.25,ios,297
u001063,control,0,0.0,ios,92
u001064,control,1,24.17,web,132
u001065,control,1,10.2,web,281
u001066,control,0,0.0,web,60
u001067,control,0,0.0,ios,108
u001068,control,0,0.0,web,353
u001069,control,0,0.0,ios,1
u001070,control,0,0.0,web,486
u001071,control,0,0.0,ios,197
u001072,control,1,15.03,android,10
u001073,control,0,0.0,ios,297
u001074,control,0,0.0,ios,35
u001075,control,0,0.0,ios,469
u001076,control,0,0.0,ios,574
u001077,control,1,58.24,web,102
u001078,control,0,0.0,android,36
u001079,control,0,0.0,ios,86
u001080,control,0,0.0,ios,44
u001081,control,1,13.99,android,1
u001082,control,1,10.86,web,109
u001083,control,0,0.0,android,274
u001084,control,1,6.92,android,70
u001085,control,0,0.0,web,130
u001086,control,0,0.0,ios,538
u001087,control,1,30.14,ios,229
u001088,control,0,0.0,ios,226
u001089,control,0,0.0,ios,21
u001090,control,0,0.0,ios,6
u001091,control,0,0.0,ios,17
u001092,control,0,0.0,web,38
u001093,control,0,0.0,ios,56
u001094,control,0,0.0,web,194
u001095,control,0,0.0,ios,249
u001096,control,0,0.0,ios,164
u001097,control,1,98.76,ios,186
u001098,control,0,0.0,android,126
u001099,control,0,0.0,ios,20
u001100,control,0,0.0,ios,61
u001101,control,0,0.0,ios,577
u001102,control,1,28.08,ios,12
u001103,control,1,24.81,android,307
u001104,control,0,0.0,ios,405
u001105,control,0,0.0,web,143
u001106,control,0,0.0,web,26
u001107,control,1,7.38,web,884
u001108,control,0,0.0,android,341
u001109,control,0,0.0,android,4
u001110,control,1,6.96,web,422
u001111,control,0,0.0,ios,99
u001112,control,0,0.0,android,163
u001113,control,0,0.0,android,15
u001114,control,0,0.0,android,363
u001115,control,0,0.0,ios,20
u001116,control,0,0.0,android,643
u001117,control,0,0.0,ios,383
u001118,control,1,23.12,ios,93
u001119,control,1,19.67,android,28
u001120,control,0,0.0,android,37
u001121,control,0,0.0,android,0
u001122,control,1,32.02,android,213
u001123,control,0,0.0,android,49
u001124,control,0,0.0,web,827
u001125,control,0,0.0,web,369
u001126,control,1,32.28,web,49
u001127,control,1,17.11,android,34
u001128,control,0,0.0,android,327
u001129,control,1,46.42,web,55
u001130,control,1,19.26,web,46
u001131,control,1,43.0,android,273
u001132,control,1,45.61,ios,57
u001133,control,0,0.0,web,138
u001134,control,0,0.0,ios,47
u001135,control,1,83.26,android,184
u001136,control,0,0.0,web,121
u001137,control,0,0.0,android,255
u001138,control,0,0.0,ios,109
u001139,control,0,0.0,android,8
u001140,control,0,0.0,web,8
u001141,control,1,69.15,android,147
u001142,control,0,0.0,ios,99
u001143,control,1,47.18,android,73
u001144,control,1,15.85,ios,416
u001145,control,1,20.81,web,6
u001146,control,1,49.45,ios,192
u001147,control,0,0.0,android,402
u001148,control,0,0.0,ios,66
u001149,control,1,33.35,android,99
u001150,control,0,0.0,web,96
u001151,control,0,0.0,ios,170
u001152,control,0,0.0,android,306
u001153,control,0,0.0,android,48
u001154,control,0,0.0,ios,176
u001155,control,1,98.41,ios,212
u001156,control,0,0.0,ios,183
u001157,control,0,0.0,android,87
u001158,control,1,36.74,ios,110
u001159,control,0,0.0,android,203
u001160,control,0,0.0,ios,189
u001161,control,1,33.36,ios,390
u001162,control,0,0.0,ios,2
u001163,control,1,201.01,web,178
u001164,control,0,0.0,android,58
u001165,control,0,0.0,web,325
u001166,control,0,0.0,ios,72
u001167,control,1,17.31,android,140
u001168,control,1,12.32,android,284
u001169,control,1,42.88,web,21
u001170,control,0,0.0,ios,280
u001171,control,1,23.17,web,109
u001172,control,0,0.0,android,59
u001173,control,0,0.0,android,67
u001174,control,1,22.68,ios,330
u001175,control,1,42.11,android,151
u001176,control,0,0.0,android,67
u001177,control,0,0.0,ios,643
u001178,control,1,39.48,ios,145
u001179,control,1,72.62,ios,61
u001180,control,0,0.0,web,8
u001181,control,0,0.0,android,14
u001182,control,0,0.0,android,37
u001183,control,0,0.0,ios,62
u001184,control,1,39.87,android,43
u001185,control,1,20.5,android,3
u001186,control,1,40.79,android,37
u001187,control,1,114.99,android,249
u001188,control,1,26.87,ios,139
u001189,control,0,0.0,web,57
u001190,control,0,0.0,android,17
u001191,control,0,0.0,ios,143
u001192,control,0,0.0,android,309
u001193,control,1,19.93,web,48
u001194,control,0,0.0,android,58
u001195,control,0,0.0,web,574
u001196,control,0,0.0,ios,150
u001197,control,0,0.0,ios,27
u001198,control,0,0.0,ios,4
u001199,control,0,0.0,android,118
u001200,control,1,71.59,android,33
u001201,control,1,29.65,ios,55
u001202,control,0,0.0,ios,203
u001203,control,1,12.43,web,129
u001204,control,0,0.0,ios,52
u001205,control,0,0.0,ios,195
u001206,control,1,91.21,android,230
u001207,control,1,8.94,ios,252
u001208,control,0,0.0,ios,70
u001209,control,1,118.35,android,181
u001210,control,0,0.0,ios,477
u001211,control,0,0.0,android,244
u001212,control,0,0.0,android,33
u001213,control,1,80.79,android,208
u001214,control,1,8.49,android,174
u001215,control,1,246.26,ios,112
u001216,control,0,0.0,web,704
u001217,control,1,39.42,android,192
u001218,control,0,0.0,android,348
u001219,control,1,75.1,web,81
u001220,control,1,26.4,android,772
u001221,control,0,0.0,web,74
u001222,control,0,0.0,ios,95
u001223,control,1,140.89,ios,65
u001224,control,0,0.0,ios,9
u001225,control,0,0.0,ios,384
u001226,control,0,0.0,android,156
u001227,control,0,0.0,ios,114
u001228,control,1,35.13,android,397
u001229,control,1,8.98,ios,436
u001230,control,0,0.0,android,3
u001231,control,1,72.47,web,33
u001232,control,0,0.0,ios,430
u001233,control,1,55.75,android,158
u001234,control,0,0.0,ios,46
u001235,control,1,127.38,ios,360
u001236,control,0,0.0,ios,0
u001237,control,0,0.0,ios,8
u001238,control,0,0.0,ios,50
u001239,control,0,0.0,android,130
u001240,control,0,0.0,android,69
u001241,control,1,30.37,web,77
u001242,control,0,0.0,ios,113
u001243,control,0,0.0,ios,112
u001244,control,1,98.37,android,19
u001245,control,0,0.0,ios,56
u001246,control,1,41.2,android,289
u001247,control,0,0.0,android,222
u001248,control,0,0.0,android,204
u001249,control,1,11.47,web,200
u001250,control,0,0.0,ios,126
u001251,control,0,0.0,ios,155
u001252,control,0,0.0,ios,184
u001253,control,0,0.0,web,138
u001254,control,0,0.0,android,10
u001255,control,0,0.0,web,345
u001256,control,0,0.0,web,181
u001257,control,1,21.43,ios,315
u001258,control,0,0.0,android,393
u001259,control,1,47.74,ios,146
u001260,control,1,89.36,ios,50
u001261,control,1,28.72,android,299
u001262,control,0,0.0,ios,119
u001263,control,0,0.0,android,76
u001264,control,1,13.16,ios,12
u001265,control,0,0.0,ios,2
u001266,control,1,64.94,web,15
u001267,control,0,0.0,web,416
u001268,control,0,0.0,android,9
u001269,control,0,0.0,web,434
u001270,control,1,43.02,android,330
u001271,control,0,0.0,ios,99
u001272,control,0,0.0,web,90
u001273,control,0,0.0,ios,192
u001274,control,0,0.0,android,122
u001275,control,1,43.76,android,23
u001276,control,0,0.0,ios,302
u001277,control,1,24.99,ios,830
u001278,control,1,7.73,web,64
u001279,control,0,0.0,web,95
u001280,control,0,0.0,android,45
u001281,control,0,0.0,web,252
u001282,control,0,0.0,web,29
u001283,control,1,28.79,ios,55
u001284,control,0,0.0,web,59
u001285,control,0,0.0,ios,173
u001286,control,0,0.0,ios,198
u001287,control,1,45.38,ios,388
u001288,control,0,0.0,android,355
u001289,control,0,0.0,web,237
u001290,control,1,16.77,android,690
u001291,control,1,16.26,android,86
u001292,control,1,29.75,android,298
u001293,control,0,0.0,ios,327
u001294,control,0,0.0,android,10
u001295,control,0,0.0,web,33
u001296,control,0,0.0,web,178
u001297,control,1,20.54,android,121
u001298,control,0,0.0,android,62
u001299,control,0,0.0,web,426
u001300,control,1,52.98,web,845
u001301,control,0,0.0,ios,262
u001302,control,1,9.26,web,378
u001303,control,0,0.0,android,9
u001304,control,0,0.0,android,260
u001305,control,0,0.0,ios,43
u001306,control,0,0.0,android,132
u001307,control,1,9.45,ios,227
u001308,control,0,0.0,web,316
u001309,control,1,11.77,android,7
u001310,control,0,0.0,ios,425
u001311,control,0,0.0,web,44
u001312,control,0,0.0,android,111
u001313,control,0,0.0,ios,641
u001314,control,0,0.0,android,319
u001315,control,1,131.82,web,97
u001316,control,1,9.19,ios,5
u001317,control,0,0.0,ios,30
u001318,control,1,58.43,ios,667
u001319,control,0,0.0,ios,134
u001320,control,1,14.31,android,5
u001321,control,0,0.0,ios,386
u001322,control,0,0.0,android,70
u001323,control,1,12.5,web,148
u001324,control,0,0.0,ios,212
u001325,control,1,46.59,android,159
u001326,control,0,0.0,android,108
u001327,control,0,0.0,web,110
u001328,control,0,0.0,android,70
u001329,control,1,119.35,ios,110
u001330,control,0,0.0,android,238
u001331,control,1,25.71,ios,436
u001332,control,0,0.0,ios,38
u001333,control,0,0.0,android,59
u001334,control,1,30.66,ios,13
u001335,control,0,0.0,android,118
u001336,control,1,50.28,ios,233
u001337,control,1,36.34,ios,197
u001338,control,1,19.17,ios,0
u001339,control,0,0.0,ios,122
u001340,control,0,0.0,ios,216
u001341,control,1,27.04,web,6
u001342,control,0,0.0,ios,53
u001343,control,0,0.0,ios,430
u001344,control,1,13.42,android,90
u001345,control,1,42.39,ios,377
u001346,control,1,20.34,web,198
u001347,control,0,0.0,android,68
u001348,control,1,14.25,android,396
u001349,control,0,0.0,android,236
u001350,control,0,0.0,android,594
u001351,control,0,0.0,android,104
u001352,control,0,0.0,ios,95
u001353,control,0,0.0,ios,26
u001354,control,0,0.0,web,418
u001355,control,1,44.27,android,44
u001356,control,0,0.0,ios,218
u001357,control,1,29.51,web,442
u001358,control,0,0.0,web,128
u001359,control,0,0.0,android,78
u001360,control,0,0.0,web,44
u001361,control,0,0.0,android,371
u001362,control,1,36.53,web,2
u001363,control,1,30.88,ios,31
u001364,control,1,26.29,web,769
u001365,control,0,0.0,ios,185
u001366,control,0,0.0,ios,466
u001367,control,0,0.0,android,192
u001368,control,0,0.0,ios,147
u001369,control,0,0.0,android,136
u001370,control,0,0.0,web,123
u001371,control,0,0.0,android,115
u001372,control,0,0.0,android,136
u001373,control,0,0.0,web,23
u001374,control,1,49.79,web,52
u001375,control,1,33.51,web,396
u001376,control,1,57.92,web,124
u001377,control,1,58.6,android,418
u001378,control,1,71.87,web,142
u001379,control,0,0.0,android,339
u001380,control,0,0.0,android,415
u001381,control,0,0.0,web,75
u001382,control,0,0.0,ios,272
u001383,control,1,40.77,android,222
u001384,control,0,0.0,android,171
u001385,control,0,0.0,android,56
u001386,control,1,211.75,android,106
u001387,control,0,0.0,web,110
u001388,control,0,0.0,ios,10
u001389,control,1,36.14,ios,44
u001390,control,0,0.0,android,416
u001391,control,1,8.53,android,189
u001392,control,0,0.0,ios,22
u001393,control,1,18.37,ios,118
u001394,control,0,0.0,web,206
u001395,control,0,0.0,web,7
u001396,control,0,0.0,ios,125
u001397,control,0,0.0,web,44
u001398,control,0,0.0,android,74
u001399,control,1,61.47,ios,478
u001400,control,0,0.0,android,381
u001401,control,0,0.0,ios,83
u001402,control,0,0.0,android,83
u001403,control,1,23.64,web,439
u001404,control,0,0.0,android,131
u001405,control,0,0.0,android,54
u001406,control,0,0.0,android,121
u001407,control,0,0.0,ios,162
u001408,control,0,0.0,web,201
u001409,control,0,0.0,android,209
u001410,control,0,0.0,android,266
u001411,control,0,0.0,android,4
u001412,control,1,72.26,android,261
u001413,control,1,42.33,web,328
u001414,control,0,0.0,android,10
u001415,control,1,8.65,web,161
u001416,control,0,0.0,ios,290
u001417,control,0,0.0,android,437
u001418,control,0,0.0,android,37
u001419,control,0,0.0,ios,76
u001420,control,0,0.0,android,237
u001421,control,0,0.0,ios,505
