user_id,variant,checkout_started,checkout_completed,revenue,platform,signup_days,device_type
u000621,control,1,0,0.0,web,274,mobile
u000622,control,1,0,0.0,android,9,mobile
u000623,control,1,0,0.0,android,85,mobile
u000624,control,1,0,0.0,web,367,mobile
u000625,control,1,0,0.0,android,120,desktop
u000626,control,1,0,0.0,android,92,mobile
u000627,control,1,0,0.0,android,87,desktop
u000628,control,1,0,0.0,ios,24,desktop
u000629,control,1,0,0.0,android,95,desktop
u000630,control,1,0,0.0,web,67,mobile
u000631,control,1,0,0.0,ios,289,desktop
u000632,control,1,0,0.0,android,10,tablet
u000633,control,1,1,41.51,web,106,mobile
u000634,control,1,1,52.58,web,64,mobile
u000635,control,1,1,56.07,web,25,mobile
u000636,control,1,0,0.0,android,299,desktop
u000637,control,1,0,0.0,android,182,mobile
u000638,control,1,0,0.0,ios,138,mobile
u000639,control,1,0,0.0,android,45,mobile
u000640,control,1,1,41.53,web,192,mobile
u000641,control,1,0,0.0,ios,110,tablet
u000642,control,1,0,0.0,android,3,tablet
u000643,control,1,0,0.0,ios,246,mobile
u000644,control,1,0,0.0,android,22,mobile
u000645,control,1,0,0.0,ios,132,mobile
u000646,control,1,0,0.0,android,83,desktop
u000647,control,1,0,0.0,ios,97,mobile
u000648,control,1,0,0.0,android,165,mobile
u000649,control,1,0,0.0,android,204,mobile
u000650,control,1,0,0.0,ios,6,desktop
u000651,control,1,0,0.0,ios,61,mobile
u000652,control,1,0,0.0,ios,6,desktop
u000653,control,1,0,0.0,web,238,desktop
u000654,control,1,0,0.0,web,23,tablet
u000655,control,1,0,0.0,ios,84,mobile
u000656,control,1,0,0.0,ios,185,mobile
u000657,control,1,0,0.0,web,72,mobile
u000658,control,1,0,0.0,ios,206,mobile
u000659,control,1,0,0.0,android,121,desktop
u000660,control,1,1,24.48,ios,29,mobile
u000661,control,1,0,0.0,ios,290,mobile
u000662,control,1,0,0.0,android,26,desktop
u000663,control,1,0,0.0,ios,115,tablet
u000664,control,1,0,0.0,android,19,desktop
u000665,control,1,1,29.42,ios,191,desktop
u000666,control,1,0,0.0,web,336,mobile
u000667,control,1,0,0.0,ios,61,desktop
u000668,control,1,0,0.0,web,329,mobile
u000669,control,1,0,0.0,web,56,desktop
u000670,control,1,1,30.55,ios,9,desktop
u000671,control,1,0,0.0,android,27,desktop
u000672,control,1,0,0.0,ios,73,desktop
u000673,control,1,1,37.69,ios,166,mobile
u000674,control,1,0,0.0,web,441,desktop
u000675,control,1,0,0.0,web,88,desktop
u000676,control,1,0,0.0,web,67,desktop
u000677,control,1,0,0.0,android,497,desktop
u000678,control,1,0,0.0,ios,312,mobile
u000679,control,1,0,0.0,ios,121,mobile
u000680,control,1,0,0.0,ios,84,desktop
u000681,control,1,0,0.0,ios,29,mobile
u000682,control,1,1,80.42,android,127,desktop
u000683,control,1,0,0.0,ios,120,mobile
u000684,control,1,0,0.0,android,115,mobile
u000685,control,1,0,0.0,ios,19,mobile
u000686,control,1,0,0.0,web,53,mobile
u000687,control,1,0,0.0,android,118,desktop
u000688,control,1,0,0.0,ios,107,desktop
u000689,control,1,0,0.0,ios,25,desktop
u000690,control,1,0,0.0,web,96,mobile
u000691,control,1,0,0.0,ios,218,tablet
u000692,control,1,1,44.1,ios,12,mobile
u000693,control,1,0,0.0,android,225,mobile
u000694,control,1,0,0.0,ios,141,mobile
u000695,control,1,0,0.0,web,30,mobile
u000696,control,1,0,0.0,android,161,mobile
u000697,control,1,0,0.0,web,47,desktop
u000698,control,1,0,0.0,android,88,mobile
u000699,control,1,1,16.63,ios,60,mobile
u000700,control,1,0,0.0,android,18,tablet
u000701,control,1,0,0.0,web,83,desktop
u000702,control,1,1,53.24,web,57,mobile
u000703,control,1,0,0.0,android,63,mobile
u000704,control,1,0,0.0,ios,124,mobile
u000705,control,1,0,0.0,android,16,desktop
u000706,control,1,0,0.0,ios,133,mobile
u000707,control,1,0,0.0,ios,170,mobile
u000708,control,1,1,51.0,ios,449,desktop
u000709,control,1,0,0.0,ios,285,desktop
u000710,control,1,0,0.0,android,62,mobile
u000711,control,1,0,0.0,ios,192,mobile
u000712,control,1,0,0.0,ios,163,desktop
u000713,control,1,0,0.0,web,248,desktop
u000714,control,1,0,0.0,web,111,tablet
u000715,control,1,0,0.0,android,33,mobile
u000716,control,1,0,0.0,android,173,desktop
u000717,control,1,0,0.0,ios,352,mobile
u000718,control,1,0,0.0,ios,52,mobile
u000719,control,1,0,0.0,web,26,mobile
u000720,control,1,0,0.0,ios,91,mobile
u000721,control,1,0,0.0,ios,54,desktop
u000722,control,1,0,0.0,ios,22,mobile
u000723,control,1,0,0.0,ios,122,mobile
u000724,control,1,0,0.0,ios,328,mobile
u000725,control,1,1,41.85,web,19,desktop
u000726,control,1,0,0.0,android,15,mobile
u000727,control,1,0,0.0,web,49,tablet
u000728,control,1,0,0.0,android,48,mobile
u000729,control,1,0,0.0,android,111,mobile
u000730,control,1,0,0.0,android,46,mobile
u000731,control,1,0,0.0,ios,92,desktop
u000732,control,1,0,0.0,ios,94,mobile
u000733,control,1,0,0.0,ios,170,mobile
u000734,control,1,0,0.0,android,195,tablet
u000735,control,1,0,0.0,ios,111,desktop
u000736,control,1,0,0.0,ios,77,desktop
u000737,control,1,1,62.38,android,52,mobile
u000738,control,1,0,0.0,ios,141,mobile
u000739,control,1,0,0.0,android,66,mobile
u000740,control,1,1,43.73,web,28,desktop
u000741,control,1,0,0.0,android,120,mobile
u000742,control,1,0,0.0,android,27,desktop
u000743,control,1,0,0.0,android,8,mobile
u000744,control,1,0,0.0,web,6,mobile
u000745,control,1,0,0.0,web,25,desktop
u000746,control,1,0,0.0,web,341,mobile
u000747,control,1,0,0.0,android,108,mobile
u000748,control,1,0,0.0,ios,68,tablet
u000749,control,1,0,0.0,web,10,mobile
u000750,control,1,0,0.0,web,48,mobile
u000751,control,1,0,0.0,android,108,mobile
u000752,control,1,0,0.0,android,96,desktop
u000753,control,1,1,27.86,ios,30,mobile
u000754,control,1,0,0.0,ios,287,tablet
u000755,control,1,0,0.0,android,23,tablet
u000756,control,1,1,35.83,android,655,mobile
u000757,control,1,0,0.0,web,119,mobile
u000758,control,1,0,0.0,web,103,mobile
u000759,control,1,1,36.24,ios,237,mobile
u000760,control,1,1,38.33,web,155,mobile
u000761,control,1,0,0.0,web,126,mobile
u000762,control,1,0,0.0,ios,151,tablet
u000763,control,1,1,56.53,android,83,desktop
u000764,control,1,1,28.46,android,173,desktop
u000765,control,1,0,0.0,android,18,mobile
u000766,control,1,0,0.0,android,27,desktop
u000767,control,1,0,0.0,web,195,desktop
u000768,control,1,0,0.0,android,23,mobile
u000769,control,1,0,0.0,web,578,mobile
u000770,control,1,0,0.0,android,98,desktop
u000771,control,1,0,0.0,ios,16,desktop
u000772,control,1,0,0.0,android,477,mobile
u000773,control,1,0,0.0,android,106,mobile
u000774,control,1,1,71.19,ios,41,desktop
u000775,control,1,0,0.0,ios,16,desktop
u000776,control,1,0,0.0,web,48,mobile
u000777,control,1,0,0.0,ios,113,desktop
u000778,control,1,0,0.0,web,4,mobile
u000779,control,1,0,0.0,ios,104,mobile
u000780,control,1,0,0.0,android,271,mobile
u000781,control,1,0,0.0,web,67,mobile
u000782,control,1,0,0.0,android,188,mobile
u000783,control,1,1,34.31,web,246,mobile
u000784,control,1,0,0.0,android,152,mobile
u000785,control,1,0,0.0,web,22,mobile
u000786,control,1,0,0.0,ios,131,desktop
u000787,control,1,0,0.0,ios,151,desktop
u000788,control,1,1,51.98,web,14,desktop
u000789,control,1,1,53.18,ios,21,mobile
u000790,control,1,0,0.0,android,3,mobile
u000791,control,1,0,0.0,web,69,desktop
u000792,control,1,0,0.0,ios,1,desktop
u000793,control,1,0,0.0,web,251,mobile
u000794,control,1,0,0.0,android,73,mobile
u000795,control,1,0,0.0,android,144,mobile
u000796,control,1,0,0.0,android,279,mobile
u000797,control,1,0,0.0,android,43,mobile
u000798,control,1,1,72.53,web,24,desktop
u000799,control,1,0,0.0,web,155,desktop
u000800,control,1,0,0.0,ios,81,mobile
u000801,control,1,0,0.0,android,9,tablet
u000802,control,1,0,0.0,web,53,mobile
u000803,control,1,0,0.0,ios,49,mobile
u000804,control,1,0,0.0,ios,40,desktop
u000805,control,1,0,0.0,ios,38,mobile
u000806,control,1,0,0.0,ios,6,mobile
u000807,control,1,0,0.0,ios,86,desktop
u000808,control,1,0,0.0,web,150,mobile
u000809,control,1,0,0.0,web,173,desktop
u000810,control,1,0,0.0,ios,110,mobile
u000811,control,1,0,0.0,android,81,desktop
u000812,control,1,0,0.0,web,172,mobile
u000813,control,1,0,0.0,ios,348,desktop
u000814,control,1,0,0.0,web,26,mobile
u000815,control,1,0,0.0,web,26,mobile
u000816,control,1,0,0.0,android,90,mobile
u000817,control,1,1,41.82,ios,103,mobile
u000818,control,1,0,0.0,ios,21,desktop
u000819,control,1,0,0.0,android,28,mobile
u000820,control,1,0,0.0,android,24,mobile
u000821,control,1,0,0.0,android,286,desktop
u000822,control,1,0,0.0,ios,142,desktop
u000823,control,1,0,0.0,ios,17,desktop
u000824,control,1,0,0.0,web,132,mobile
u000825,control,1,0,0.0,web,136,desktop
u000826,control,1,0,0.0,ios,61,desktop
u000827,control,1,0,0.0,android,98,mobile
u000828,control,1,0,0.0,android,51,desktop
u000829,control,1,0,0.0,web,126,mobile
u000830,control,1,0,0.0,web,433,mobile
u000831,control,1,0,0.0,ios,68,mobile
u000832,control,1,0,0.0,android,67,desktop
u000833,control,1,0,0.0,ios,63,tablet
u000834,control,1,0,0.0,android,208,desktop
u000835,control,1,1,83.89,ios,65,desktop
u000836,control,1,0,0.0,ios,176,mobile
u000837,control,1,0,0.0,ios,45,desktop
u000838,control,1,0,0.0,android,132,desktop
u000839,control,1,0,0.0,android,55,mobile
u000840,control,1,0,0.0,ios,58,desktop
u000841,control,1,0,0.0,android,34,mobile
u000842,control,1,0,0.0,android,4,desktop
u000843,control,1,0,0.0,android,37,mobile
u000844,control,1,0,0.0,android,367,desktop
u000845,control,1,0,0.0,ios,31,mobile
u000846,control,1,0,0.0,ios,332,tablet
u000847,control,1,1,70.79,web,40,mobile
u000848,control,1,0,0.0,web,3,desktop
u000849,control,1,0,0.0,android,11,desktop
u000850,control,1,0,0.0,android,210,desktop
u000851,control,1,0,0.0,android,34,mobile
u000852,control,1,0,0.0,web,1,desktop
u000853,control,1,0,0.0,web,223,mobile
u000854,control,1,0,0.0,android,77,mobile
u000855,control,1,0,0.0,android,220,mobile
u000856,control,1,0,0.0,ios,73,mobile
u000857,control,1,0,0.0,ios,55,desktop
u000858,control,1,1,79.48,ios,138,mobile
u000859,control,1,0,0.0,ios,163,desktop
u000860,control,1,0,0.0,web,13,desktop
u000861,control,1,0,0.0,web,43,mobile
u000862,control,1,0,0.0,android,117,mobile
u000863,control,1,0,0.0,ios,41,desktop
u000864,control,1,0,0.0,android,192,desktop
u000865,control,1,0,0.0,android,245,mobile
u000866,control,1,0,0.0,ios,200,mobile
u000867,control,1,0,0.0,ios,114,tablet
u000868,control,1,0,0.0,web,304,mobile
u000869,control,1,0,0.0,web,84,desktop
u000870,control,1,0,0.0,ios,140,desktop
u000871,control,1,0,0.0,ios,64,mobile
u000872,control,1,0,0.0,web,170,mobile
u000873,control,1,0,0.0,android,2,mobile
u000874,control,1,0,0.0,android,472,tablet
u000875,control,1,0,0.0,ios,74,tablet
u000876,control,1,0,0.0,web,27,mobile
u000877,control,1,0,0.0,web,104,mobile
u000878,control,1,0,0.0,ios,30,tablet
u000879,control,1,0,0.0,android,387,mobile
u000880,control,1,0,0.0,ios,352,desktop
u000881,control,1,0,0.0,ios,229,desktop
u000882,control,1,0,0.0,web,37,mobile
u000883,control,1,0,0.0,web,51,tablet
u000884,control,1,0,0.0,ios,31,mobile
u000885,control,1,0,0.0,web,2,mobile
u000886,control,1,0,0.0,android,150,mobile
u000887,control,1,0,0.0,web,9,desktop
u000888,control,1,0,0.0,ios,264,desktop
u000889,control,1,0,0.0,ios,302,mobile
u000890,control,1,0,0.0,ios,139,desktop
u000891,control,1,0,0.0,ios,90,mobile
u000892,control,1,0,0.0,web,224,desktop
u000893,control,1,0,0.0,ios,52,mobile
u000894,control,1,0,0.0,ios,24,desktop
u000895,control,1,0,0.0,web,73,desktop
u000896,control,1,0,0.0,ios,18,desktop
u000897,control,1,1,25.63,android,30,mobile
u000898,control,1,0,0.0,ios,499,mobile
u000899,control,1,1,54.42,ios,52,mobile
u000900,control,1,0,0.0,ios,37,mobile
u000901,control,1,1,36.22,web,13,desktop
u000902,control,1,0,0.0,ios,13,mobile
u000903,control,1,0,0.0,web,19,desktop
u000904,control,1,0,0.0,android,62,mobile
u000905,control,1,0,0.0,android,50,desktop
u000906,control,1,0,0.0,android,232,mobile
u000907,control,1,0,0.0,android,44,mobile
u000908,control,1,0,0.0,ios,22,mobile
u000909,control,1,0,0.0,ios,122,tablet
u000910,control,1,0,0.0,ios,59,tablet
u000911,control,1,0,0.0,ios,42,mobile
u000912,control,1,0,0.0,ios,69,mobile
u000913,control,1,0,0.0,android,27,desktop
u000914,control,1,0,0.0,ios,184,desktop
u000915,control,1,1,40.31,android,84,mobile
u000916,control,1,0,0.0,android,14,mobile
u000917,control,1,0,0.0,ios,19,mobile
u000918,control,1,0,0.0,ios,233,mobile
u000919,control,1,0,0.0,ios,78,desktop
u000920,control,1,0,0.0,ios,6,desktop
u000921,control,1,0,0.0,ios,215,mobile
u000922,control,1,0,0.0,android,0,mobile
u000923,control,1,1,32.65,android,171,mobile
u000924,control,1,0,0.0,ios,7,desktop
u000925,control,1,1,74.01,ios,22,mobile
u000926,control,1,0,0.0,ios,281,desktop
u000927,control,1,0,0.0,android,85,mobile
u000928,control,1,0,0.0,ios,60,mobile
u000929,control,1,0,0.0,android,89,desktop
u000930,control,1,0,0.0,web,33,mobile
u000931,control,1,0,0.0,ios,13,desktop
u000932,control,1,0,0.0,ios,33,mobile
u000933,control,1,0,0.0,ios,63,mobile
u000934,control,1,0,0.0,android,173,mobile
u000935,control,1,0,0.0,ios,44,desktop
u000936,control,1,0,0.0,android,2,mobile
u000937,control,1,0,0.0,ios,109,tablet
u000938,control,1,0,0.0,android,85,mobile
u000939,control,1,0,0.0,android,34,desktop
u000940,control,1,0,0.0,ios,218,mobile
u000941,control,1,1,28.3,ios,417,mobile
u000942,control,1,1,38.9,ios,66,desktop
u000943,control,1,0,0.0,web,41,mobile
u000944,control,1,0,0.0,android,4,mobile
u000945,control,1,1,29.2,web,312,mobile
u000946,control,1,1,50.12,web,66,mobile
u000947,control,1,1,11.28,ios,345,desktop
u000948,control,1,0,0.0,ios,91,desktop
u000949,control,1,0,0.0,ios,62,mobile
u000950,control,1,0,0.0,android,70,mobile
u000951,control,1,0,0.0,web,109,desktop
u000952,control,1,0,0.0,android,163,desktop
u000953,control,1,0,0.0,ios,20,tablet
u000954,control,1,0,0.0,android,968,mobile
u000955,control,1,0,0.0,web,96,mobile
u000956,control,1,0,0.0,ios,1,mobile
u000957,control,1,0,0.0,web,656,desktop
u000958,control,1,0,0.0,web,80,tablet
u000959,control,1,0,0.0,web,3,mobile
u000960,control,1,0,0.0,ios,29,mobile
u000961,control,1,0,0.0,web,312,mobile
u000962,control,1,0,0.0,android,53,tablet
u000963,control,1,0,0.0,android,47,desktop
u000964,control,1,0,0.0,android,98,mobile
u000965,control,1,0,0.0,web,3,tablet
u000966,control,1,0,0.0,web,129,mobile
u000967,control,1,0,0.0,ios,177,mobile
u000968,control,1,0,0.0,android,95,tablet
u000969,control,1,0,0.0,ios,99,mobile
u000970,control,1,0,0.0,android,180,desktop
u000971,control,1,0,0.0,web,51,desktop
u000972,control,1,0,0.0,ios,114,desktop
u000973,control,1,0,0.0,android,660,tablet
u000974,control,1,0,0.0,android,10,mobile
u000975,control,1,0,0.0,android,36,desktop
u000976,control,1,0,0.0,ios,16,desktop
u000977,control,1,1,59.7,ios,185,desktop
u000978,control,1,0,0.0,ios,50,tablet
u000979,control,1,0,0.0,ios,42,desktop
u000980,control,1,0,0.0,ios,268,mobile
u000981,control,1,0,0.0,android,55,desktop
u000982,control,1,0,0.0,web,226,mobile
u000983,control,1,0,0.0,android,232,desktop
u000984,control,1,0,0.0,android,29,mobile
u000985,control,1,0,0.0,ios,24,mobile
u000986,control,1,0,0.0,ios,20,mobile
u000987,control,1,1,49.93,ios,131,mobile
u000988,control,1,0,0.0,web,134,mobile
u000989,control,1,0,0.0,ios,46,mobile
u000990,control,1,0,0.0,android,266,desktop
u000991,control,1,1,84.72,ios,52,desktop
u000992,control,1,0,0.0,ios,87,mobile
u000993,control,1,1,63.51,ios,0,tablet
u000994,control,1,0,0.0,android,13,desktop
u000995,control,1,1,52.99,ios,67,desktop
u000996,control,1,0,0.0,android,189,mobile
u000997,control,1,0,0.0,web,18,desktop
u000998,control,1,0,0.0,android,209,desktop
u000999,control,1,1,48.46,ios,107,desktop
u001000,control,1,1,48.11,web,125,desktop
u001001,control,1,0,0.0,android,96,mobile
u001002,control,1,0,0.0,android,5,desktop
u001003,control,1,1,29.63,android,143,mobile
u001004,control,1,1,60.3,android,110,mobile
u001005,control,1,0,0.0,web,19,mobile
u001006,control,1,1,63.05,android,49,mobile
u001007,control,1,1,73.39,android,5,mobile
u001008,control,1,0,0.0,android,74,tablet
u001009,control,1,1,37.82,ios,141,mobile
u001010,control,1,1,64.78,android,19,desktop
u001011,control,1,0,0.0,web,77,mobile
u001012,control,1,0,0.0,ios,82,desktop
u001013,control,1,0,0.0,ios,228,desktop
u001014,control,1,0,0.0,android,100,mobile
u001015,control,1,1,53.0,web,16,mobile
u001016,control,1,0,0.0,android,222,mobile
u001017,control,1,0,0.0,ios,106,desktop
u001018,control,1,0,0.0,android,16,mobile
u001019,control,1,0,0.0,web,30,desktop
u001020,control,1,0,0.0,android,174,mobile
u001021,control,1,0,0.0,web,238,desktop
u001022,control,1,0,0.0,android,82,mobile
u001023,control,1,0,0.0,web,209,desktop
u001024,control,1,0,0.0,web,163,mobile
u001025,control,1,0,0.0,android,83,desktop
u001026,control,1,0,0.0,android,313,mobile
u001027,control,1,0,0.0,android,10,mobile
u001028,control,1,0,0.0,web,24,desktop
u001029,control,1,0,0.0,android,39,mobile
u001030,control,1,0,0.0,ios,285,mobile
u001031,control,1,0,0.0,web,21,mobile
u001032,control,1,0,0.0,web,51,mobile
u001033,control,1,0,0.0,ios,496,tablet
u001034,control,1,0,0.0,android,149,mobile
u001035,control,1,0,0.0,ios,358,desktop
u001036,control,1,0,0.0,ios,4,mobile
u001037,control,1,1,35.16,ios,1,mobile
u001038,control,1,1,50.22,android,26,mobile
u001039,control,1,1,70.54,android,6,desktop
u001040,control,1,0,0.0,android,31,mobile
u001041,control,1,0,0.0,ios,76,desktop
u001042,control,1,0,0.0,ios,67,tablet
u001043,control,1,0,0.0,ios,14,mobile
u001044,control,1,0,0.0,web,280,desktop
u001045,control,1,0,0.0,ios,251,desktop
u001046,control,1,0,0.0,web,38,desktop
u001047,control,1,0,0.0,ios,132,mobile
u001048,control,1,0,0.0,ios,157,mobile
u001049,control,1,1,5.0,android,196,desktop
u001050,control,1,0,0.0,android,6,mobile
u001051,control,1,0,0.0,web,49,desktop
u001052,control,1,1,42.9,ios,41,mobile
u001053,control,1,0,0.0,ios,320,desktop
u001054,control,1,0,0.0,android,25,mobile
u001055,control,1,0,0.0,web,236,mobile
u001056,control,1,0,0.0,android,4,desktop
u001057,control,1,0,0.0,android,85,desktop
u001058,control,1,1,49.42,ios,57,desktop
u001059,control,1,0,0.0,android,0,mobile
u001060,control,1,0,0.0,ios,32,mobile
u001061,control,1,0,0.0,android,144,mobile
u001062,control,1,0,0.0,ios,9,desktop
u001063,control,1,0,0.0,android,696,mobile
u001064,control,1,0,0.0,ios,19,desktop
u001065,control,1,0,0.0,android,163,mobile
u001066,control,1,0,0.0,ios,33,mobile
u001067,control,1,0,0.0,ios,6,tablet
u001068,control,1,0,0.0,ios,1,tablet
u001069,control,1,0,0.0,ios,30,mobile
u001070,control,1,0,0.0,web,44,desktop
u001071,control,1,0,0.0,android,13,desktop
u001072,control,1,0,0.0,web,41,desktop
u001073,control,1,0,0.0,android,32,mobile
u001074,control,1,0,0.0,ios,5,mobile
u001075,control,1,0,0.0,web,266,mobile
u001076,control,1,0,0.0,android,73,mobile
u001077,control,1,0,0.0,web,68,mobile
u001078,control,1,0,0.0,ios,222,desktop
u001079,control,1,1,5.0,android,76,mobile
u001080,control,1,1,5.0,ios,174,desktop
u001081,control,1,1,38.94,web,150,desktop
u001082,control,1,1,55.38,ios,14,mobile
u001083,control,1,0,0.0,web,36,desktop
u001084,control,1,0,0.0,android,182,mobile
u001085,control,1,0,0.0,ios,127,mobile
u001086,control,1,0,0.0,android,96,mobile
u001087,control,1,0,0.0,ios,23,mobile
u001088,control,1,1,65.98,ios,71,desktop
u001089,control,1,0,0.0,ios,98,desktop
u001090,control,1,0,0.0,web,3,tablet
u001091,control,1,0,0.0,web,16,desktop
u001092,control,1,1,17.51,android,59,tablet
u001093,control,1,0,0.0,web,87,desktop
u001094,control,1,0,0.0,web,430,mobile
u001095,control,1,0,0.0,ios,301,tablet
u001096,control,1,0,0.0,android,104,mobile
u001097,control,1,0,0.0,android,75,tablet
u001098,control,1,0,0.0,android,195,mobile
u001099,control,1,1,26.49,ios,112,desktop
u001100,control,1,0,0.0,android,10,desktop
u001101,control,1,0,0.0,ios,206,mobile
u001102,control,1,0,0.0,android,137,mobile
u001103,control,1,0,0.0,ios,37,tablet
u001104,control,1,0,0.0,ios,35,mobile
u001105,control,1,1,67.32,ios,474,desktop
u001106,control,1,0,0.0,ios,190,tablet
u001107,control,1,0,0.0,web,318,mobile
u001108,control,1,0,0.0,ios,64,desktop
u001109,control,1,0,0.0,ios,225,mobile
u001110,control,1,1,68.57,ios,146,mobile
u001111,control,1,0,0.0,ios,548,mobile
u001112,control,1,0,0.0,web,83,desktop
u001113,control,1,0,0.0,android,14,mobile
